0.81472,-0.14798,0.4473,0.3771,-8.6764,5.5053,3.6085,2.7978,2.0816,-0.358,-0.236,-0.062,0.16,0.011338,0.023006,0.034107,0.043647,5.2846,3.23,2.2585,1.3701
0.09754,-1.1333,0.4473,0.3771,-5.3511,20.494,17.044,13.198,10.039,-0.356,-0.234,-0.054,0.176,0.0035929,0.0054452,0.0084491,0.011086,20.447,16.963,13.088,9.8721
0.15761,-0.046193,0.4473,0.3771,-6.9972,2.322,1.7364,1.4606,1.2476,-0.362,-0.244,-0.072,0.152,0.023973,0.042247,0.056133,0.078117,1.8268,1.0503,0.62082,0.36428
0.14189,-0.9083,0.4473,0.3771,-5.4051,24.344,15.925,12.335,8.7368,-0.358,-0.236,-0.06,0.168,0.0028392,0.0057192,0.0087964,0.012529,24.295,15.838,12.209,8.5324
0.65574,-1.5147,0.4473,0.3771,-8.2126,9.6536,5.9364,4.484,3.2533,-0.356,-0.234,-0.056,0.17,0.0067946,0.014645,0.023009,0.0306,9.5224,5.7018,4.1313,2.734
0.75774,-0.40349,0.4473,0.3771,-13.288,6.3204,4.0924,3.1216,2.2928,-0.358,-0.24,-0.072,0.14,0.0098493,0.019962,0.029828,0.037391,6.126,3.7528,2.6325,1.6184
0.70605,-1.5208,0.4473,0.3771,-14.029,9.1595,5.8251,4.3598,3.1617,-0.356,-0.236,-0.066,0.144,0.0070085,0.014573,0.022432,0.02876,9.0242,5.5834,3.997,2.6289
0.82346,-0.47936,0.4473,0.3771,-14.656,6.6634,4.2936,3.2721,2.3908,-0.358,-0.24,-0.072,0.134,0.0093518,0.018999,0.028329,0.035426,6.4783,3.9689,2.802,1.7336
0.43874,-0.97145,0.4473,0.3771,-13.131,11.796,7.3356,5.61,3.9822,-0.358,-0.238,-0.07,0.142,0.0055971,0.011584,0.017684,0.023432,11.69,7.1453,5.3276,3.5362
0.48976,-0.87087,0.4473,0.3771,-7.4531,10.452,6.5384,5.0051,3.5583,-0.358,-0.236,-0.062,0.162,0.0062591,0.013156,0.020546,0.027971,10.333,6.3247,4.6884,3.0641
0.27603,-0.50312,0.4473,0.3771,-13.81,8.6189,5.8574,4.2596,2.9337,-0.36,-0.246,-0.08,0.124,0.0071754,0.013812,0.022143,0.029692,8.4854,5.6088,3.8901,2.3806
0.49836,-0.063234,0.4473,0.3771,-12.762,4.2857,2.8682,2.2628,1.7329,-0.358,-0.24,-0.07,0.142,0.014139,0.027585,0.038866,0.048349,4.0042,2.4043,1.6251,0.95633
0.75127,-1.1701,0.4473,0.3771,-6.091,8.9686,5.8165,4.3751,3.1623,-0.356,-0.234,-0.056,0.174,0.007181,0.014971,0.023745,0.031933,8.8326,5.5738,4.0143,2.6243
0.95929,-0.71123,0.4473,0.3771,-12.425,7.3062,4.7055,3.5727,2.6002,-0.358,-0.238,-0.068,0.146,0.0085985,0.017722,0.026854,0.03427,7.1377,4.4081,3.1374,1.9778
0.84072,-1.1714,0.4473,0.3771,-5.7074,8.5948,5.5257,4.1542,3.0194,-0.356,-0.234,-0.056,0.176,0.0074841,0.015747,0.024995,0.033445,8.4519,5.2712,3.7763,2.4622
0.34998,-1.262,0.4473,0.3771,-10.267,12.724,8.4659,6.432,4.6835,-0.356,-0.236,-0.062,0.158,0.0051773,0.010232,0.01613,0.021391,12.633,8.3023,6.1876,4.3059
0.35166,-0.26573,0.4473,0.3771,-5.8281,5.0007,3.3117,2.5258,1.8737,-0.36,-0.242,-0.068,0.158,0.012034,0.024324,0.037162,0.048652,4.7581,2.8951,1.9412,1.1246
0.28584,-0.38139,0.4473,0.3771,-9.3218,6.6364,4.3281,3.203,2.2711,-0.362,-0.244,-0.076,0.14,0.0091297,0.018621,0.029462,0.038907,6.4549,3.9985,2.7238,1.5926
0.075854,-1.4861,0.4473,0.3771,-5.6599,17.275,12.232,8.9812,6.8384,-0.356,-0.23,-0.05,0.184,0.0042213,0.0075092,0.012291,0.016365,17.214,12.119,8.801,6.6099
0.12991,-0.67729,0.4473,0.3771,-11.629,23.489,13.461,10.61,7.0368,-0.36,-0.242,-0.076,0.136,0.0028392,0.0061964,0.0095053,0.013807,23.437,13.363,10.46,6.7718
0.16218,-0.32314,0.4473,0.3771,-13.344,7.0581,4.3374,3.0629,2.1275,-0.364,-0.252,-0.088,0.116,0.0083031,0.017818,0.029183,0.039507,6.8794,3.9984,2.5635,1.4773
0.60198,-1.1577,0.4473,0.3771,-7.5185,9.6688,6.4136,4.8614,3.5044,-0.356,-0.234,-0.058,0.168,0.0066449,0.013517,0.021331,0.028622,9.5468,6.1953,4.5359,3.0091
0.45054,-1.4391,0.4473,0.3771,-13.476,11.375,7.2231,5.3501,3.8964,-0.356,-0.236,-0.064,0.148,0.0058113,0.011869,0.018678,0.024218,11.266,7.0277,5.0548,3.4528
0.82582,-0.72517,0.4473,0.3771,-10.573,7.6224,4.8907,3.7065,2.6885,-0.358,-0.238,-0.066,0.152,0.008259,0.017147,0.026373,0.034152,7.4604,4.6038,3.2863,2.0793
0.10665,-0.05985,0.4473,0.3771,-6.827,2.0824,1.5933,1.3588,1.1902,-0.366,-0.25,-0.08,0.144,0.025592,0.044682,0.059417,0.084426,1.5342,0.86367,0.49271,0.28816
0.86869,-1.4382,0.4473,0.3771,-6.9993,8.6582,5.3971,4.0886,2.9744,-0.356,-0.234,-0.056,0.172,0.0074125,0.016139,0.025182,0.033463,8.5129,5.1388,3.7037,2.4134
0.43141,-0.14035,0.4473,0.3771,-13.545,4.2831,2.8828,2.2586,1.7249,-0.36,-0.242,-0.074,0.134,0.013937,0.027058,0.038461,0.047704,4.0026,2.4186,1.6209,0.9473
0.13607,-0.20532,0.4473,0.3771,-13.55,4.3052,2.7853,2.0733,1.5681,-0.366,-0.254,-0.094,0.11,0.013093,0.02631,0.039689,0.052811,4.0174,2.2916,1.3908,0.79466
0.85303,-0.59367,0.4473,0.3771,-10.982,7.0931,4.5558,3.463,2.5216,-0.358,-0.238,-0.066,0.15,0.008803,0.018326,0.027865,0.035795,6.9188,4.2486,3.0159,1.8857
0.075967,-1.1939,0.4473,0.3771,-12.6,16.488,17.161,13.054,10.264,-0.356,-0.236,-0.064,0.148,0.0044095,0.005315,0.0081269,0.0098573,16.441,17.082,12.948,10.107
0.41727,-1.4928,0.4473,0.3771,-10.091,11.918,7.3289,5.4152,3.9467,-0.356,-0.234,-0.058,0.162,0.0056594,0.011904,0.019065,0.025255,11.811,7.1363,5.1226,3.5097
0.48925,-1.0403,0.4473,0.3771,-13.888,11.205,7.0978,5.3649,3.8379,-0.358,-0.238,-0.07,0.14,0.0058387,0.011914,0.018378,0.023983,11.094,6.8989,5.0692,3.3773
