0.81472,-0.14798,0.44839,0.43701,-8.6764,5.4078,3.5872,2.7984,2.0814,-0.37,-0.268,-0.118,0.072,0.0098904,0.019892,0.02908,0.038908,5.1871,3.2086,2.2593,1.4584
0.09754,-1.1333,0.44839,0.44363,-5.3511,19.771,14.893,13.612,9.9758,-0.372,-0.268,-0.116,0.078,0.0030747,0.0052638,0.0069346,0.0094577,19.724,14.812,13.501,9.8565
0.15761,-0.046193,0.44839,0.37281,-6.9972,2.3217,1.738,1.4606,1.2476,-0.362,-0.244,-0.068,0.16,0.024252,0.042706,0.056808,0.079107,1.8265,1.052,0.62074,0.36421
0.14189,-0.9083,0.44839,0.41883,-5.4051,24.526,14.751,12.431,8.9216,-0.368,-0.258,-0.1,0.104,0.0026646,0.005455,0.0077546,0.010944,24.476,14.663,12.305,8.7171
0.65574,-1.5147,0.44839,0.4401,-8.2126,9.5928,5.9664,4.4753,3.2501,-0.37,-0.266,-0.116,0.074,0.0059682,0.012475,0.01956,0.02659,9.4615,5.7318,4.1228,2.8307
0.75774,-0.40349,0.44839,0.39832,-13.288,6.3356,4.0928,3.1252,2.294,-0.364,-0.252,-0.094,0.104,0.0092887,0.01885,0.028051,0.036739,6.1412,3.7534,2.6361,1.7166
0.70605,-1.5208,0.44839,0.30693,-14.029,9.1918,5.7861,4.3509,3.1659,-0.336,-0.188,0.026,0.292,0.0085613,0.018113,0.028217,0.036686,9.0564,5.5445,3.988,2.6334
0.82346,-0.47936,0.44839,0.44253,-14.656,6.5062,4.2675,3.2739,2.3886,-0.372,-0.272,-0.132,0.038,0.0081597,0.016133,0.023597,0.030432,6.3211,3.9429,2.8037,1.831
0.43874,-0.97145,0.44839,0.41928,-13.131,11.752,7.4285,5.566,3.996,-0.368,-0.262,-0.11,0.076,0.0050153,0.010218,0.015856,0.021057,11.647,7.2383,5.2833,3.6478
0.48976,-0.87087,0.44839,0.4064,-7.4531,9.9963,6.6277,4.9944,3.5513,-0.366,-0.254,-0.092,0.116,0.0059564,0.012068,0.019009,0.025783,9.8777,6.4139,4.6778,3.0571
0.27603,-0.50312,0.44839,0.32439,-13.81,9.2887,5.8411,4.2555,2.9364,-0.348,-0.212,-0.018,0.226,0.0076063,0.01626,0.026152,0.035172,9.155,5.5926,3.8862,2.3598
0.49836,-0.063234,0.44839,0.38779,-12.762,4.2961,2.8579,2.2628,1.7324,-0.362,-0.246,-0.082,0.122,0.013706,0.026879,0.037682,0.047731,4.0145,2.394,1.625,0.98021
0.75127,-1.1701,0.44839,0.40486,-6.091,9.2116,5.8135,4.3683,3.1607,-0.364,-0.25,-0.084,0.128,0.0066308,0.01397,0.022118,0.029616,9.0756,5.571,4.0073,2.6229
0.95929,-0.71123,0.44839,0.32239,-12.425,7.229,4.6915,3.5645,2.6003,-0.344,-0.202,0,0.254,0.010088,0.020894,0.031991,0.041143,7.0605,4.3941,3.1295,1.9778
0.84072,-1.1714,0.44839,0.33653,-5.7074,8.5781,5.4988,4.1683,3.0198,-0.346,-0.208,-0.008,0.252,0.0084264,0.017765,0.02804,0.037752,8.4351,5.2442,3.7905,2.4625
0.34998,-1.262,0.44839,0.39241,-10.267,12.691,8.4643,6.4779,4.6843,-0.362,-0.244,-0.078,0.132,0.0050454,0.0098505,0.015303,0.020408,12.599,8.3005,6.2334,4.3068
0.35166,-0.26573,0.44839,0.38246,-5.8281,4.9542,3.313,2.5241,1.8736,-0.362,-0.246,-0.074,0.148,0.012038,0.023964,0.03663,0.047924,4.7117,2.8964,1.9394,1.1243
0.28584,-0.38139,0.44839,0.35707,-9.3218,6.7358,4.3551,3.1979,2.2703,-0.358,-0.234,-0.056,0.174,0.0094671,0.019565,0.031313,0.04139,6.5542,4.0255,2.7189,1.5922
0.075854,-1.4861,0.44839,0.41688,-5.6599,15.972,12.105,8.9582,6.8219,-0.366,-0.252,-0.09,0.12,0.00422,0.0067697,0.011091,0.014796,15.911,11.992,8.778,6.5939
