0.81472,-0.14798,0.4137,0.43701,-8.6764,9.8822,5.5667,3.6113,2.7913,-0.398,-0.336,-0.232,-0.084,0.0018774,0.009717,0.019692,0.029163,6.6222,5.3459,3.2325,2.2519
0.09754,-1.1333,0.45569,0.44363,-5.3511,18.063,16.826,12.915,9.8592,-0.378,-0.274,-0.124,0.072,0.0034768,0.0046976,0.0073224,0.0095011,18.008,16.745,12.804,9.7397
0.15761,-0.046193,0.49672,0.37281,-6.9972,1.7381,1.4604,1.2477,1.1347,-0.292,-0.116,0.11,0.386,0.042705,0.056824,0.07909,0.080406,1.0521,0.62049,0.36429,0.14303
0.14189,-0.9083,0.49257,0.41883,-5.4051,14.002,12.348,8.941,6.3451,-0.304,-0.144,0.06,0.308,0.0056443,0.0078793,0.010993,0.014262,13.915,12.222,8.7856,6.1407
0.65574,-1.5147,0.48591,0.4401,-8.2126,5.8682,4.4592,3.256,2.4006,-0.302,-0.152,0.038,0.262,0.012698,0.019628,0.026555,0.032085,5.6336,4.1067,2.8368,1.8805
0.75774,-0.40349,0.44022,0.39832,-13.288,6.3427,4.0947,3.1209,2.2937,-0.356,-0.244,-0.086,0.112,0.0092749,0.018835,0.02809,0.036767,6.1482,3.7554,2.6318,1.7164
0.70605,-1.5208,0.42869,0.30693,-14.029,8.9864,5.8115,4.345,3.1688,-0.316,-0.168,0.046,0.312,0.0087865,0.018081,0.028279,0.036656,8.851,5.5697,3.9821,2.6362
0.82346,-0.47936,0.43271,0.44253,-14.656,6.3131,4.2373,3.267,2.3913,-0.356,-0.256,-0.116,0.054,0.0084392,0.016275,0.02366,0.030401,6.1278,3.9127,2.7969,1.834
0.43874,-0.97145,0.47755,0.41928,-13.131,10.856,7.3788,5.6147,4.0001,-0.398,-0.29,-0.14,0.046,0.0034647,0.010269,0.015651,0.02103,5.8108,7.1886,5.3317,3.6515
0.48976,-0.87087,0.46563,0.4064,-7.4531,10.003,6.5922,4.9632,3.5615,-0.382,-0.27,-0.108,0.098,0.0059158,0.01213,0.019159,0.026133,9.7615,6.3787,4.6465,3.1198
0.27603,-0.50312,0.46651,0.32439,-13.81,9.3005,5.8213,4.2513,2.9356,-0.366,-0.23,-0.036,0.208,0.0075918,0.016308,0.026167,0.03518,9.167,5.5725,3.8817,2.3594
0.49836,-0.063234,0.43504,0.38779,-12.762,4.269,2.8661,2.2615,1.7335,-0.348,-0.234,-0.07,0.136,0.013788,0.026793,0.03769,0.046735,3.9875,2.4022,1.6234,0.95678
0.75127,-1.1701,0.4516,0.40486,-6.091,8.5909,5.7203,4.3721,3.1544,-0.368,-0.254,-0.088,0.126,0.0070577,0.01409,0.022071,0.02967,8.4548,5.4777,4.0114,2.6163
0.95929,-0.71123,0.41486,0.32239,-12.425,14.605,7.3557,4.673,3.5723,-0.394,-0.31,-0.17,0.032,0.0025826,0.010022,0.020991,0.031917,14.201,7.1871,4.3756,3.1372
0.84072,-1.1714,0.48243,0.33653,-5.7074,8.5617,5.4949,4.1694,3.0199,-0.38,-0.242,-0.042,0.218,0.0082582,0.017759,0.028029,0.037741,8.218,5.2405,3.7918,2.4626
0.34998,-1.262,0.42611,0.39241,-10.267,11.694,8.5847,6.4736,4.6839,-0.34,-0.222,-0.056,0.154,0.0053665,0.0097832,0.015295,0.020399,11.602,8.4208,6.2291,4.3066
0.35166,-0.26573,0.45953,0.38246,-5.8281,5.0203,3.3011,2.526,1.8737,-0.374,-0.258,-0.086,0.136,0.011791,0.024076,0.036618,0.047916,4.7623,2.8845,1.9414,1.1245
0.28584,-0.38139,0.47637,0.35707,-9.3218,6.7292,4.3565,3.1977,2.2704,-0.386,-0.262,-0.084,0.146,0.0089236,0.019563,0.03129,0.041386,6.122,4.0267,2.7186,1.5921
0.075854,-1.4861,0.45408,0.41688,-5.6599,13.887,12.551,8.8476,6.7881,-0.37,-0.258,-0.096,0.114,0.0047129,0.0066156,0.01129,0.014839,13.826,12.437,8.6676,6.5602
0.12991,-0.67729,0.44794,0.30179,-11.629,20.674,14.571,10.597,7.049,-0.338,-0.192,0.022,0.292,0.0041553,0.0074245,0.012172,0.01776,20.621,14.472,10.447,6.7843
0.16218,-0.32314,0.43212,0.37928,-13.344,6.7869,4.3358,3.0698,2.1269,-0.35,-0.238,-0.076,0.126,0.0086942,0.017724,0.028927,0.038275,6.6083,3.9967,2.5704,1.4325
0.60198,-1.1577,0.46641,0.40338,-7.5185,10.258,6.4863,4.857,3.5033,-0.382,-0.268,-0.104,0.106,0.0059776,0.012466,0.019869,0.026607,10.025,6.2681,4.5319,3.0081
0.45054,-1.4391,0.4239,0.437,-13.476,11.444,7.2443,5.3378,3.8965,-0.346,-0.242,-0.096,0.082,0.0049281,0.010218,0.015907,0.020724,11.335,7.049,5.0425,3.5471
