0.81472,-0.14798,0.4473,0.43701,-8.6764,5.5631,3.6147,2.7925,2.0813,-0.37,-0.266,-0.116,0.072,0.0096969,0.019697,0.029149,0.038909,5.3424,3.236,2.253,1.4581
0.09754,-1.1333,0.4473,0.44363,-5.3511,24.37,17.441,12.817,10.036,-0.37,-0.266,-0.114,0.08,0.0026117,0.0044388,0.0074036,0.0094189,24.323,17.361,12.706,9.9162
0.15761,-0.046193,0.4473,0.37281,-6.9972,2.3133,1.7374,1.4605,1.2477,-0.362,-0.242,-0.068,0.16,0.024337,0.042716,0.056836,0.079082,1.818,1.0513,0.62071,0.36447
0.14189,-0.9083,0.4473,0.41883,-5.4051,16.779,16.271,11.769,8.8597,-0.366,-0.258,-0.1,0.106,0.0039948,0.005058,0.0083883,0.010982,16.73,16.183,11.643,8.6551
0.65574,-1.5147,0.4473,0.4401,-8.2126,8.8377,5.994,4.488,3.2637,-0.37,-0.264,-0.114,0.076,0.0061629,0.012372,0.019452,0.026504,8.7065,5.7595,4.1352,2.8442
0.75774,-0.40349,0.4473,0.39832,-13.288,6.1068,4.0638,3.1318,2.292,-0.364,-0.252,-0.092,0.106,0.0095309,0.018976,0.027951,0.036783,5.9125,3.7244,2.6431,1.715
0.70605,-1.5208,0.4473,0.30693,-14.029,9.1782,5.8253,4.3548,3.1668,-0.336,-0.186,0.026,0.294,0.0085981,0.018075,0.028222,0.036675,9.0428,5.5836,3.9919,2.6342
0.82346,-0.47936,0.4473,0.44253,-14.656,6.5902,4.2829,3.2667,2.3933,-0.372,-0.272,-0.132,0.04,0.0080543,0.01609,0.023695,0.030402,6.405,3.958,2.7966,1.8358
0.43874,-0.97145,0.4473,0.41928,-13.131,10.155,7.4498,5.6105,3.9916,-0.368,-0.26,-0.11,0.076,0.0055753,0.01022,0.015689,0.021076,10.049,7.2594,5.3279,3.6431
0.48976,-0.87087,0.4473,0.4064,-7.4531,10.383,6.6462,4.9878,3.5565,-0.364,-0.252,-0.09,0.116,0.0058781,0.011975,0.019052,0.025749,10.264,6.4325,4.671,3.062
0.27603,-0.50312,0.4473,0.32439,-13.81,8.9905,5.8824,4.267,2.94,-0.346,-0.212,-0.018,0.226,0.0080004,0.016124,0.02609,0.035136,8.857,5.6336,3.8977,2.3637
0.49836,-0.063234,0.4473,0.38779,-12.762,4.237,2.8678,2.2628,1.7335,-0.36,-0.246,-0.082,0.124,0.013859,0.026764,0.037647,0.047493,3.9554,2.4038,1.6249,0.97616
0.75127,-1.1701,0.4473,0.40486,-6.091,8.646,5.7526,4.3634,3.159,-0.362,-0.248,-0.084,0.13,0.0069716,0.014071,0.022085,0.029631,8.51,5.51,4.0028,2.6212
0.95929,-0.71123,0.4473,0.32239,-12.425,7.3604,4.6958,3.5747,2.6001,-0.342,-0.202,0,0.254,0.010036,0.020891,0.031886,0.041141,7.1918,4.3983,3.1396,1.9774
0.84072,-1.1714,0.4473,0.33653,-5.7074,8.6344,5.5224,4.1593,3.0193,-0.346,-0.208,-0.006,0.254,0.0083774,0.017688,0.028113,0.037773,8.4914,5.2679,3.7817,2.4621
0.34998,-1.262,0.4473,0.39241,-10.267,13.665,8.6301,6.3815,4.6554,-0.36,-0.244,-0.078,0.132,0.0046114,0.0097426,0.015579,0.020573,13.574,8.4665,6.1371,4.2778
0.35166,-0.26573,0.4473,0.38246,-5.8281,5.004,3.2951,2.5254,1.8734,-0.362,-0.244,-0.074,0.148,0.011922,0.024124,0.036625,0.047929,4.7614,2.8785,1.9409,1.1243
0.28584,-0.38139,0.4473,0.35707,-9.3218,6.7618,4.3415,3.2042,2.2681,-0.356,-0.234,-0.054,0.174,0.0095011,0.019679,0.031223,0.041431,6.5803,4.0116,2.7252,1.5898
0.075854,-1.4861,0.4473,0.41688,-5.6599,19.537,12.623,8.9671,6.7886,-0.364,-0.252,-0.088,0.122,0.0031207,0.0065887,0.011086,0.014851,19.476,12.509,8.7867,6.5608
0.12991,-0.67729,0.4473,0.30179,-11.629,23.466,14.484,10.791,7.1261,-0.338,-0.19,0.022,0.292,0.0033255,0.0074771,0.011825,0.017636,23.413,14.385,10.641,6.8613
0.16218,-0.32314,0.4473,0.37928,-13.344,7.0222,4.362,3.0594,2.1287,-0.364,-0.252,-0.09,0.112,0.0082992,0.017689,0.029034,0.03953,6.8436,4.0232,2.5601,1.4937
0.60198,-1.1577,0.4473,0.40338,-7.5185,9.6858,6.3825,4.8521,3.5037,-0.362,-0.248,-0.084,0.126,0.006236,0.012731,0.019858,0.026599,9.5638,6.1642,4.5266,3.0088
0.45054,-1.4391,0.4473,0.437,-13.476,10.033,7.1866,5.382,3.9046,-0.37,-0.266,-0.12,0.058,0.0055098,0.010232,0.0157,0.020681,9.9236,6.9914,5.0868,3.5552
0.82582,-0.72517,0.4473,0.31173,-10.573,7.5188,4.8779,3.7113,2.6874,-0.338,-0.192,0.018,0.286,0.010102,0.020943,0.032352,0.042398,7.3568,4.5912,3.2911,2.0779
0.10665,-0.05985,0.4473,0.41624,-6.827,2.0779,1.5917,1.359,1.1903,-0.374,-0.27,-0.114,0.086,0.023208,0.040432,0.053518,0.075728,1.5293,0.86215,0.49298,0.28821
0.86869,-1.4382,0.4473,0.33898,-6.9993,8.6474,5.4016,4.0944,2.9774,-0.346,-0.208,-0.01,0.246,0.0082457,0.017925,0.028096,0.037551,8.5023,5.1435,3.7097,2.4163
0.43141,-0.14035,0.4473,0.33957,-13.545,4.2957,2.8758,2.2604,1.7252,-0.35,-0.22,-0.032,0.204,0.015494,0.030317,0.043164,0.054031,4.0152,2.4118,1.6228,0.94756
0.13607,-0.20532,0.4473,0.38248,-13.55,4.2212,2.7862,2.0759,1.5684,-0.368,-0.258,-0.098,0.102,0.013161,0.02586,0.039013,0.052002,3.9334,2.2925,1.3935,0.797
0.85303,-0.59367,0.4473,0.37699,-10.982,7.0888,4.556,3.4639,2.5215,-0.358,-0.238,-0.066,0.15,0.008808,0.018325,0.02786,0.035818,6.9145,4.2488,3.0165,1.8858
0.075967,-1.1939,0.4473,0.32759,-12.6,19.404,16.912,13.9,10.34,-0.344,-0.204,-0.004,0.246,0.004363,0.0061402,0.0087544,0.011449,19.357,16.833,13.794,10.183
0.41727,-1.4928,0.4473,0.44172,-10.091,11.295,7.3022,5.438,3.9208,-0.37,-0.266,-0.118,0.066,0.005017,0.01018,0.015957,0.021661,11.187,7.1096,5.1458,3.5763
0.48925,-1.0403,0.4473,0.35539,-13.888,11.269,7.1077,5.3492,3.8326,-0.352,-0.226,-0.046,0.178,0.00616,0.012663,0.019686,0.025771,11.158,6.9088,5.0535,3.3723
0.78025,-0.9586,0.4473,0.36059,-14.035,8.4796,5.4477,4.1305,2.981,-0.354,-0.228,-0.052,0.168,0.0078371,0.016068,0.02453,0.031493,8.3351,5.1904,3.7503,2.4166
0.13197,-0.091027,0.4473,0.38628,-14.402,2.4993,1.8254,1.5034,1.2673,-0.368,-0.258,-0.1,0.1,0.021115,0.037369,0.049564,0.066624,2.0325,1.1589,0.67393,0.39448
0.23478,-1.0161,0.4473,0.30231,-14.57,17.337,11.485,8.514,6.2063,-0.336,-0.186,0.026,0.294,0.0047228,0.00941,0.014993,0.019819,17.267,11.361,8.3315,5.9148
0.16899,-0.55117,0.4473,0.39716,-10.491,13.261,8.8562,6.3627,4.1804,-0.366,-0.256,-0.096,0.104,0.0046982,0.008971,0.014721,0.021642,13.176,8.6916,6.1105,3.8101
0.54701,-1.1053,0.4473,0.32834,-8.1322,10.545,6.7526,5.0896,3.6613,-0.344,-0.204,0,0.26,0.0070035,0.014762,0.023474,0.031757,10.428,6.5438,4.7786,3.1832
0.18351,-0.99198,0.4473,0.41703,-14.189,16.072,13.632,10.167,7.2381,-0.366,-0.26,-0.11,0.076,0.0040679,0.0058834,0.008875,0.011905,16.013,13.526,10.014,7.0546
0.92939,-0.35231,0.4473,0.36538,-10.532,6.2043,4.0447,3.1084,2.285,-0.354,-0.23,-0.052,0.174,0.010389,0.02122,0.031786,0.040678,6.008,3.7029,2.6156,1.6097
0.30635,-0.77203,0.4473,0.42264,-7.0517,13.069,8.3102,6.1835,4.3234,-0.368,-0.262,-0.106,0.092,0.0043738,0.0092259,0.014899,0.021111,12.975,8.1387,5.928,3.9923
0.64432,-0.97608,0.4473,0.37992,-11.493,9.453,5.9482,4.5093,3.2541,-0.358,-0.24,-0.07,0.144,0.0067572,0.014056,0.02179,0.02845,9.3216,5.713,4.1608,2.7255
0.939,-0.19487,0.4473,0.39337,-9.1296,5.7221,3.809,2.9427,2.1807,-0.36,-0.246,-0.078,0.132,0.010399,0.020957,0.031164,0.039792,5.5139,3.4494,2.4265,1.4874
0.20774,-1.0976,0.4473,0.33457,-6.5569,17.432,11.975,9.1298,6.7081,-0.346,-0.208,-0.006,0.252,0.0044736,0.008455,0.013329,0.01822,17.366,11.859,8.9606,6.4422
0.19476,-1.2159,0.4473,0.33415,-10.643,15.068,11.84,9.0007,6.5679,-0.346,-0.208,-0.01,0.24,0.005067,0.0084123,0.013242,0.017814,15.001,11.721,8.8288,6.3035
0.3111,-0.12035,0.4473,0.32772,-5.9512,3.613,2.5023,1.9827,1.5496,-0.346,-0.21,-0.008,0.254,0.018873,0.036133,0.052049,0.068613,3.2853,1.979,1.2812,0.73788
0.97975,-0.88142,0.4473,0.33871,-10.913,7.4407,4.9349,3.7403,2.7233,-0.346,-0.212,-0.02,0.226,0.0094102,0.019088,0.029418,0.03819,7.2805,4.6512,3.3235,2.1205
0.5949,-1.1589,0.4473,0.40668,-12.783,10.324,6.3958,4.8979,3.5115,-0.364,-0.252,-0.096,0.1,0.0059134,0.012317,0.018618,0.02496,10.203,6.1787,4.5743,3.121
