0.81472,-0.14798,0.4473,0.3771,-12.597,5.5567,3.6134,2.798,2.081,-0.358,-0.238,-0.068,0.144,0.011088,0.022593,0.032978,0.041235,5.336,3.2348,2.2587,1.3697
0.09754,-1.1333,0.4473,0.3771,-12.597,18.921,15.266,13.596,9.8052,-0.358,-0.236,-0.066,0.146,0.0039435,0.0056742,0.0076026,0.010185,18.874,15.185,13.486,9.6384
0.15761,-0.046193,0.4473,0.3771,-12.597,2.3195,1.7372,1.4607,1.2476,-0.362,-0.248,-0.08,0.132,0.023737,0.041248,0.053596,0.072204,1.8242,1.051,0.62082,0.36424
0.14189,-0.9083,0.4473,0.3771,-12.597,22.427,16.241,12.152,8.9241,-0.358,-0.24,-0.07,0.14,0.0030272,0.005496,0.0084933,0.011051,22.377,16.154,12.026,8.7194
0.65574,-1.5147,0.4473,0.3771,-12.597,9.5535,5.9451,4.4809,3.2527,-0.356,-0.236,-0.064,0.15,0.0067932,0.014315,0.022143,0.028709,9.4222,5.7105,4.1283,2.7333
0.75774,-0.40349,0.4473,0.3771,-12.597,6.3299,4.0839,3.1316,2.2942,-0.358,-0.24,-0.07,0.142,0.0098442,0.020081,0.02992,0.037759,6.1356,3.7445,2.6429,1.6199
0.70605,-1.5208,0.4473,0.3771,-12.597,9.2352,5.7745,4.3531,3.1624,-0.356,-0.236,-0.064,0.15,0.0069815,0.014755,0.022725,0.029374,9.0998,5.5328,3.9902,2.6301
0.82346,-0.47936,0.4473,0.3771,-12.597,6.6764,4.2531,3.27,2.3889,-0.358,-0.238,-0.07,0.142,0.0093639,0.019382,0.028876,0.036567,6.4913,3.9283,2.7998,1.7313
0.43874,-0.97145,0.4473,0.3771,-12.597,11.796,7.4195,5.5731,3.9898,-0.358,-0.238,-0.068,0.144,0.0055956,0.01145,0.017855,0.023567,11.691,7.2293,5.2905,3.5437
0.48976,-0.87087,0.4473,0.3771,-12.597,10.45,6.5976,5.0019,3.5598,-0.358,-0.24,-0.07,0.142,0.0062186,0.012783,0.019686,0.02597,10.331,6.3838,4.6854,3.0657
