0.0045041,-0.13559,0.1,-0.1,-0.4,0.06469,0.15031,-0.080421,0.050344,-0.011907,-0.021366,41,76,111,138,158,29.253,0.83373,30.777,0.74597,0.59753,0.23419,0.00077472,0.077447,0.00017218,0.00023258
-0.014123,-0.20896,0.1,-0.1,-0.3,0.12292,0.15653,0.096263,0.069356,0.059584,-0.058262,25,63,102,144,163,17.635,18.939,19.731,19.05,0.80435,0.28021,0.1895,0.13809,0.11839,0.00033183
-0.043362,-0.19142,0.1,-0.1,-0.2,0.16228,0.12169,0.10097,0.076991,0.050471,0.053376,17,49,78,110,140,14.473,14.328,14.516,15.444,15.454,0.10645,0.18484,0.14361,0.10503,0.10176
-0.023422,-0.13879,0.1,-0.1,-0.1,0.19463,0.21859,0.064853,0.057821,0.051189,0.038143,5,41,66,91,118,8.7885,12.642,12.2,12.249,12.502,0.08932,0.12892,0.11108,0.095712,0.073491
0.0038972,-0.17116,0.1,-0.1,0,0.22312,0.33526,0.08247,0.059886,0.046702,0.052694,5,34,57,80,102,7.5783,11.587,10.944,10.953,10.998,0.19236,0.13954,0.10688,0.10041,0.096716
0.024014,-0.16527,0.1,-0.1,0.1,0.24915,0.51097,0.098602,0.072354,0.059371,0.043181,5,30,51,72,92,5.3285,9.7682,9.75,10.078,10.495,0.20733,0.17602,0.13538,0.11005,0.08463
0.051009,-0.1222,0.1,-0.1,0.2,0.27349,0.60327,0.088982,0.059597,0.054285,0.040652,4,28,45,63,83,4.4037,9.0216,9.68,8.832,8.7637,0.18935,0.14348,0.10798,0.094726,0.07955
0.021761,-0.12272,0.1,-0.1,0.3,0.29665,0.71384,0.079634,0.023829,0.026874,0.039011,4,26,44,59,77,3.6724,8.1229,8.6294,8.7863,9.0353,0.19642,0.13989,0.057592,0.067926,0.086773
0.05906,-0.10504,0.1,-0.1,0.4,0.31896,0.79873,0.073104,0.043754,0.03346,0.0281,4,23,39,55,70,3.5114,6.6438,8.166,7.5813,7.8773,0.19158,0.13279,0.089407,0.067904,0.061381
