0.18687,-0.80148,10.012,0.0076982,9.1322,9.6517,14.618,12.196,10.133,8.8454,-0.388,-0.318,-0.22,-0.096,0.052,0.0040876,0.0039903,0.0061342,0.0087041,0.011346,9.5455,14.544,12.107,10.029,8.726
0.44559,-0.55557,4.6971,0.015989,4.0649,7.6118,6.0974,5.0063,4.2194,3.6687,-0.39,-0.318,-0.22,-0.096,0.05,0.0049148,0.0089171,0.014111,0.020097,0.026524,7.35,5.9187,4.7879,3.9649,3.3808
0.70936,-0.38534,4.1362,0.021614,3.8275,6.7529,4.9523,3.9774,3.3857,3.0111,-0.388,-0.318,-0.218,-0.094,0.054,0.0053192,0.010893,0.017675,0.024989,0.032113,6.4427,4.7254,3.7042,3.0724,2.6624
0.27603,-0.50312,5.4046,0.015981,4.849,10.365,7.1046,5.4615,4.5603,3.8969,-0.39,-0.32,-0.222,-0.1,0.046,0.0033858,0.0075506,0.012854,0.018567,0.024872,10.112,6.9449,5.2621,4.3226,3.6219
0.6551,-1.3154,6.5096,0.014526,6.3131,11.23,7.7925,6.0897,5.1453,4.6106,-0.388,-0.316,-0.216,-0.09,0.06,0.0033073,0.0071767,0.011915,0.016954,0.021653,11.056,7.6464,5.9119,4.9406,4.3826
0.119,-0.78797,13.086,0.0061053,12.304,7.8236,17.832,17.796,15.047,12.736,-0.388,-0.318,-0.22,-0.096,0.05,0.0042532,0.0034462,0.0040178,0.0060713,0.0079869,7.7464,17.781,17.734,14.975,12.653
0.95974,-1.0361,5.4173,0.017178,5.1793,9.3462,6.3942,5.1011,4.3388,3.8364,-0.388,-0.316,-0.216,-0.09,0.058,0.0037956,0.0086014,0.014079,0.019839,0.025709,9.1267,6.218,4.8874,4.0931,3.5625
0.58527,-1.2192,6.9371,0.013696,6.7511,12.06,8.24,6.511,5.5165,4.858,-0.388,-0.316,-0.216,-0.09,0.06,0.003096,0.0068504,0.011119,0.015815,0.020573,11.892,8.1021,6.3433,5.3236,4.643
0.75127,-1.1701,6.1137,0.015379,5.9026,10.6,7.2441,5.7495,4.8786,4.2932,-0.388,-0.316,-0.216,-0.09,0.058,0.0034088,0.0075976,0.01249,0.017822,0.023139,10.408,7.0878,5.5595,4.6599,4.0494
0.50596,-0.47269,4.143,0.017616,3.5172,6.7035,5.3835,4.3688,3.6943,3.2486,-0.39,-0.318,-0.22,-0.096,0.052,0.0053228,0.0099939,0.015981,0.022869,0.029784,6.4034,5.1776,4.1188,3.4049,2.9236
0.8909,-0.063945,3.8201,0.023451,3.4877,6.3972,4.4772,3.6161,3.1098,2.779,-0.388,-0.316,-0.216,-0.09,0.058,0.005763,0.012067,0.019403,0.027175,0.034715,6.0792,4.2271,3.3167,2.7687,2.4018
0.54722,-1.353,7.0289,0.013471,6.8482,12.059,8.4326,6.5233,5.6077,4.9938,-0.388,-0.316,-0.216,-0.088,0.06,0.0031561,0.0067301,0.011164,0.015623,0.020057,11.9,8.2981,6.3594,5.419,4.7839
0.14929,-1.1663,14.773,0.0065183,14.689,25.164,16.841,13.774,11.95,10.523,-0.388,-0.316,-0.216,-0.09,0.06,0.0022511,0.0033765,0.0055829,0.0074426,0.0096402,25.082,16.775,13.696,11.863,10.429
0.84072,-1.1714,5.8193,0.016116,5.5977,10.065,6.9056,5.4761,4.6474,4.0885,-0.388,-0.316,-0.216,-0.09,0.058,0.0035675,0.0079469,0.01315,0.018654,0.024255,9.8632,6.7415,5.2767,4.418,3.8328
0.81428,-1.1883,5.9082,0.01589,5.69,10.222,7.0162,5.5579,4.715,4.1506,-0.388,-0.316,-0.216,-0.09,0.06,0.0035231,0.00781,0.012951,0.018404,0.023913,10.024,6.8545,5.3615,4.489,3.8986
0.92926,-1.021,5.4576,0.01706,5.2214,9.4237,6.4321,5.1382,4.3713,3.8689,-0.388,-0.316,-0.216,-0.09,0.058,0.0037634,0.0085658,0.013974,0.019712,0.025508,9.2053,6.2572,4.9263,4.1275,3.5971
0.1966,-1.1764,12.788,0.0075433,12.689,22.004,14.771,11.941,10.276,9.0398,-0.388,-0.316,-0.216,-0.09,0.06,0.0023283,0.0038346,0.0063464,0.0086279,0.011293,21.911,14.696,11.85,10.174,8.9286
0.61604,-0.82736,5.8602,0.015738,5.6418,9.7594,6.9371,5.6594,4.787,4.2118,-0.388,-0.318,-0.218,-0.092,0.056,0.0038882,0.0080223,0.012602,0.018034,0.023432,9.5486,6.7784,5.4664,4.5641,3.9618
0.35166,-0.26573,3.1783,0.023553,2.5585,5.6157,3.9865,3.2046,2.7396,2.4359,-0.39,-0.32,-0.222,-0.098,0.048,0.0061157,0.013149,0.021301,0.030003,0.038556,5.1578,3.7047,2.8657,2.3514,2.0045
0.58526,-0.70729,5.4548,0.016688,5.221,8.7157,6.6976,5.2977,4.4949,3.9623,-0.388,-0.318,-0.218,-0.094,0.054,0.0044199,0.0081459,0.013437,0.019081,0.024777,8.485,6.5289,5.0926,4.2574,3.6956
0.91719,-1.1218,5.5879,0.016721,5.3572,9.6489,6.6184,5.2607,4.469,3.9396,-0.388,-0.316,-0.216,-0.09,0.058,0.0036972,0.0083027,0.013682,0.01933,0.025091,9.4379,6.4474,5.0532,4.2303,3.6736
0.7572,-0.38684,4.1776,0.021476,3.8717,6.893,4.9573,4.0076,3.4154,3.0318,-0.388,-0.318,-0.218,-0.092,0.056,0.005259,0.010886,0.017568,0.024791,0.031919,6.5885,4.7319,3.7361,3.1043,2.6857
0.38045,-0.67886,5.7227,0.013114,5.0462,8.2571,7.7773,6.3564,5.3118,4.5932,-0.39,-0.318,-0.22,-0.096,0.052,0.0047292,0.0070634,0.0112,0.016167,0.021397,8.0541,7.6365,6.1837,5.1093,4.3627
0.075854,-1.4861,10.992,0.0078604,10.896,13.085,13.267,11.562,10.249,9.236,-0.388,-0.314,-0.214,-0.086,0.064,0.0030147,0.0046355,0.0064781,0.0087635,0.011112,13.009,13.193,11.471,10.146,9.124
0.5308,-0.34688,3.6058,0.019697,2.9832,5.8572,4.6384,3.7569,3.197,2.84,-0.39,-0.318,-0.22,-0.096,0.052,0.0058271,0.011526,0.018534,0.026211,0.033756,5.5073,4.398,3.4673,2.8644,2.4694
0.93401,-1.3667,5.5827,0.01675,5.3541,9.5647,6.6729,5.2348,4.4452,3.9689,-0.388,-0.316,-0.216,-0.088,0.06,0.0039075,0.0082635,0.013712,0.019523,0.024954,9.3613,6.5027,5.0281,4.2074,3.7041
0.56882,-0.83348,6.0785,0.015157,5.8685,10.005,7.2737,5.9034,4.9683,4.3678,-0.388,-0.318,-0.218,-0.092,0.056,0.0038414,0.0076414,0.012054,0.017353,0.022608,9.8018,7.1215,5.7182,4.7542,4.1273
0.011902,-1.0412,14.9,0.0023368,14.874,40.493,19.192,23.122,21.812,0.027488,-0.388,-0.316,-0.216,-0.09,-0.014,0.0020749,0.0030191,0.0036768,0.0045838,0.0011357,40.453,19.165,23.095,21.784,4.6987e-05
0.16218,-0.32314,3.845,0.022702,3.3212,7.2385,5.1912,3.9504,3.2119,2.7371,-0.392,-0.324,-0.228,-0.106,0.038,0.0047988,0.010017,0.017164,0.025499,0.03423,6.8138,4.9691,3.6678,2.8732,2.3465
0.31122,-0.74058,6.8005,0.011097,6.0692,8.8564,9.5021,7.7881,6.4809,5.5978,-0.388,-0.318,-0.22,-0.096,0.052,0.0045332,0.0059004,0.0092691,0.013347,0.01769,8.6914,9.3872,7.6472,6.3152,5.4084
0.16565,-0.62521,9.402,0.010113,8.9009,16.553,13.504,10.223,8.1347,6.8271,-0.39,-0.32,-0.222,-0.1,0.046,0.0025386,0.0039452,0.0070477,0.010561,0.014486,16.422,13.419,10.115,8.0018,6.6671
0.26297,-0.54337,6.0125,0.014594,5.4563,11.385,8.0396,6.1735,5.0688,4.3249,-0.39,-0.32,-0.222,-0.1,0.046,0.0031909,0.0068231,0.011415,0.016797,0.022514,11.163,7.8974,5.9953,4.8557,4.0768
0.68921,-0.3956,4.1507,0.021507,3.8431,6.738,4.9904,3.9937,3.4087,3.0279,-0.388,-0.318,-0.218,-0.094,0.054,0.0053029,0.010822,0.017588,0.024821,0.031929,6.4277,4.7648,3.7219,3.0969,2.6806
0.45054,-1.4391,7.4094,0.012662,7.2417,12.329,8.8132,7.0352,6.0425,5.3516,-0.388,-0.316,-0.214,-0.088,0.062,0.0031863,0.0064361,0.010375,0.014575,0.018788,12.186,8.6878,6.882,5.8662,5.1559
0.22898,-0.13613,2.2638,0.03066,1.5719,3.681,2.7549,2.2814,2.0041,1.8248,-0.39,-0.322,-0.224,-0.102,0.046,0.0081898,0.01828,0.028718,0.03935,0.049317,2.9555,2.3525,1.8118,1.4799,1.2556
0.15238,-0.27361,3.3212,0.025628,2.7554,6.4429,4.3273,3.305,2.7398,2.3719,-0.392,-0.324,-0.228,-0.108,0.038,0.0051148,0.011768,0.020244,0.029441,0.038915,5.8935,4.061,2.9716,2.3463,1.9252
0.53834,-0.0060716,3.029,0.028282,2.6163,4.9059,3.4956,2.8868,2.5191,2.2692,-0.388,-0.316,-0.218,-0.092,0.056,0.0070547,0.01519,0.023874,0.032856,0.041549,4.4887,3.1805,2.5148,2.0999,1.8102
0.078176,-0.87544,15.027,0.0034702,13.814,11.668,29.226,18.752,22.42,18.44,-0.388,-0.318,-0.218,-0.094,0.052,0.0026234,0.0024292,0.0044113,0.0039453,0.0055408,11.611,29.189,18.71,22.374,18.39
0.10665,-0.05985,1.5712,0.039432,0.72749,2.2509,1.7875,1.5712,1.4462,1.3658,-0.392,-0.324,-0.228,-0.104,0.042,0.0095781,0.026105,0.038782,0.050899,0.06171,1.0827,1.1864,0.90537,0.73317,0.617
0.0046342,-0.35357,14.1,0.015329,13.818,48.958,22.199,10.476,6.3331,4.4568,-0.392,-0.326,-0.232,-0.114,0.028,0.0020384,0.0026577,0.0066731,0.013073,0.021308,48.909,22.133,10.352,6.1437,4.1998
0.8173,-0.20625,3.8625,0.023117,3.5339,6.466,4.4742,3.6727,3.1664,2.8183,-0.388,-0.316,-0.218,-0.092,0.056,0.0056717,0.012114,0.019112,0.026661,0.034174,6.1437,4.229,3.3786,2.8308,2.4467
0.084436,-0.94282,19.152,0.0043146,19.101,18.191,20.495,22.66,17.506,18.321,-0.388,-0.318,-0.218,-0.092,0.054,0.002301,0.0029973,0.0032517,0.0052302,0.0056486,18.132,20.455,22.613,17.456,18.267
0.25987,-0.31405,3.4736,0.023002,2.8911,6.2677,4.4939,3.5201,2.9715,2.5963,-0.39,-0.322,-0.224,-0.102,0.044,0.0054428,0.011608,0.019362,0.027632,0.036155,5.8233,4.2412,3.21,2.6101,2.1887
0.43141,-0.14035,2.9351,0.02858,2.5067,4.5392,3.467,2.8526,2.4721,2.2288,-0.39,-0.318,-0.22,-0.096,0.052,0.0075006,0.015101,0.023889,0.03317,0.041939,4.0672,3.1472,2.4745,2.0452,1.7601
0.18185,-1.1564,13.462,0.0071153,13.369,23.086,15.264,12.576,10.896,9.7019,-0.388,-0.316,-0.216,-0.09,0.058,0.0022979,0.0037788,0.0060681,0.0080739,0.010461,22.997,15.192,12.49,10.8,9.5971
0.14554,-1.3571,11.814,0.0077498,11.716,17.906,13.519,11.58,10.037,9.2079,-0.388,-0.316,-0.214,-0.088,0.062,0.0024835,0.0045019,0.0065029,0.0089021,0.011112,17.821,13.443,11.488,9.933,9.0953
0.86929,-0.6602,4.8431,0.018872,4.5792,8.2483,5.5984,4.6088,3.949,3.4886,-0.388,-0.318,-0.218,-0.092,0.056,0.0044316,0.0096817,0.015433,0.021691,0.028072,7.9945,5.4043,4.3739,3.6789,3.1874
0.54986,-1.3431,7.033,0.013468,6.8521,12.084,8.435,6.5357,5.5949,4.9942,-0.388,-0.316,-0.216,-0.088,0.06,0.0031448,0.0067299,0.011134,0.015664,0.020042,11.925,8.3004,6.3717,5.4061,4.7841
0.85303,-0.59367,4.7039,0.019361,4.4319,7.951,5.4806,4.4883,3.8378,3.3931,-0.388,-0.318,-0.218,-0.092,0.056,0.0045983,0.0098462,0.015811,0.02228,0.028774,7.6875,5.2806,4.2463,3.5598,3.083
0.35095,-0.76459,6.6512,0.011253,5.9068,9.4852,9.2548,7.2866,6.0944,5.3777,-0.388,-0.318,-0.22,-0.094,0.052,0.0043232,0.0061263,0.0098509,0.014153,0.018443,9.3136,9.1333,7.138,5.9205,5.1799
0.40181,-1.4515,7.6999,0.012132,7.5401,12.626,9.1,7.4093,6.3104,5.6191,-0.388,-0.316,-0.214,-0.088,0.062,0.0031493,0.0062223,0.0099081,0.013982,0.017961,12.491,8.9803,7.263,6.142,5.4324
0.23992,-1.3771,9.8862,0.0094159,9.7644,15.836,11.599,9.4709,8.2204,7.3763,-0.388,-0.316,-0.214,-0.088,0.062,0.0026629,0.00501,0.0078433,0.010828,0.01381,15.731,11.507,9.3583,8.0917,7.235
0.18391,-1.1939,13.096,0.0073573,13,22.408,15.271,12.152,10.417,9.4473,-0.388,-0.316,-0.216,-0.09,0.06,0.0023165,0.0036394,0.0062407,0.0085817,0.010756,22.318,15.197,12.064,10.318,9.3393
0.41727,-1.4928,7.3902,0.012568,7.225,11.999,8.6895,7.2107,6.0679,5.4238,-0.388,-0.316,-0.214,-0.088,0.062,0.003359,0.0064539,0.010198,0.014484,0.018574,11.86,8.5658,7.0593,5.8936,5.2302
0.90272,-0.086728,3.8555,0.023267,3.526,6.4652,4.5173,3.6487,3.1369,2.8033,-0.388,-0.316,-0.216,-0.09,0.058,0.0057092,0.011972,0.019244,0.02696,0.034441,6.1496,4.2696,3.3521,2.7988,2.4294
0.49086,-0.80228,6.326,0.014465,6.1257,9.9332,7.8325,6.1955,5.2407,4.6174,-0.388,-0.318,-0.218,-0.094,0.054,0.004003,0.007061,0.011547,0.016488,0.021428,9.737,7.6884,6.02,5.0372,4.3882
0.33772,-0.157,2.6463,0.026508,1.9933,4.4564,3.2539,2.6663,2.3199,2.0909,-0.39,-0.32,-0.222,-0.098,0.05,0.0072833,0.015878,0.025237,0.034886,0.044151,3.9094,2.9112,2.2622,1.8645,1.5921
0.36925,-1.3961,8.2331,0.011427,8.0827,13.694,9.8068,7.7525,6.7323,5.9584,-0.388,-0.316,-0.214,-0.088,0.062,0.0029224,0.0058509,0.0094042,0.013128,0.016925,13.565,9.694,7.6148,6.5742,5.7834
0.78025,-0.9586,5.6836,0.016378,5.4578,9.8523,6.6302,5.3412,4.5498,4.052,-0.388,-0.316,-0.216,-0.092,0.058,0.0036243,0.0083854,0.013382,0.018996,0.024387,9.6407,6.464,5.1396,4.3176,3.7928
0.24169,-0.93633,10.53,0.0085429,10.416,15.019,12.818,10.902,8.9475,8.1506,-0.388,-0.318,-0.218,-0.092,0.054,0.0027027,0.0045701,0.0067956,0.0097464,0.012374,14.906,12.735,10.802,8.833,8.0223
0.096455,-1.3635,10.942,0.0062826,10.854,18.144,14.097,13.107,10.978,10.365,-0.388,-0.316,-0.214,-0.088,0.062,0.0024443,0.0044371,0.0058671,0.0082718,0.0099482,18.069,14.029,13.025,10.886,10.266
0.94205,-0.068904,3.8984,0.023061,3.5723,6.5415,4.5756,3.6893,3.1694,2.8284,-0.388,-0.316,-0.216,-0.09,0.058,0.0056546,0.011811,0.019069,0.026727,0.03417,6.2312,4.3304,3.3955,2.8344,2.4578
0.57521,-1.4769,6.6044,0.014182,6.4151,11.066,7.8706,6.2605,5.366,4.7434,-0.388,-0.316,-0.214,-0.088,0.062,0.0035491,0.0071482,0.01163,0.016263,0.02108,10.903,7.7293,6.088,5.1673,4.5224
0.23478,-1.0161,11.054,0.0082336,10.947,18.091,11.356,10.798,9.6664,8.6088,-0.388,-0.318,-0.218,-0.092,0.056,0.0024687,0.0051186,0.0067827,0.0091754,0.011662,17.985,11.276,10.702,9.5567,8.4873
0.82119,-1.5466,5.674,0.016447,5.4524,9.5617,6.7705,5.3591,4.5979,4.0599,-0.388,-0.316,-0.214,-0.088,0.062,0.0040742,0.0082757,0.013441,0.018919,0.024478,9.3697,6.6051,5.1577,4.366,3.8018
0.043024,-1.3053,13.96,0.0048833,13.893,22.224,17.741,15.842,14.464,13.824,-0.388,-0.316,-0.214,-0.088,0.062,0.0022682,0.0035415,0.0048555,0.0063551,0.0074478,22.162,17.687,15.777,14.394,13.751
0.64912,-0.42141,4.2039,0.021165,3.9007,6.7361,5.0991,4.0477,3.4747,3.0775,-0.388,-0.318,-0.218,-0.094,0.054,0.0052987,0.010618,0.017311,0.024342,0.031406,6.4281,4.8777,3.7807,3.1678,2.7353
0.64775,-0.86249,5.8543,0.015801,5.6359,9.9169,6.8026,5.6151,4.7846,4.2112,-0.388,-0.318,-0.218,-0.092,0.056,0.0037502,0.0082013,0.012746,0.018074,0.023446,9.7076,6.6433,5.4214,4.5611,3.9609
0.54701,-1.1053,7.0712,0.013369,6.8891,12.346,8.2488,6.6394,5.6491,5.018,-0.388,-0.316,-0.216,-0.09,0.058,0.0030324,0.0067917,0.010891,0.015426,0.019835,12.178,8.1145,6.4762,5.4612,4.8084
0.74469,-1.274,6.1602,0.015286,5.9517,10.641,7.3514,5.781,4.8938,4.3502,-0.388,-0.316,-0.216,-0.09,0.06,0.0034349,0.0075181,0.012479,0.017729,0.02286,10.454,7.1966,5.5928,4.6772,4.1087
0.68678,-1.2825,6.3913,0.014777,6.1904,11.047,7.6332,5.9915,5.0686,4.514,-0.388,-0.316,-0.216,-0.09,0.06,0.0033339,0.0072946,0.012071,0.017172,0.022087,10.867,7.484,5.81,4.8597,4.2812
0.36848,-0.58808,5.2894,0.01484,4.6624,8.8371,6.9226,5.5712,4.7002,4.103,-0.39,-0.32,-0.22,-0.096,0.05,0.004423,0.007964,0.012715,0.018116,0.023774,8.6032,6.7653,5.3776,4.4727,3.8436
0.78023,-1.4434,5.906,0.01588,5.6917,10.069,7.0762,5.4994,4.7542,4.2034,-0.388,-0.316,-0.216,-0.088,0.06,0.0037948,0.0078783,0.013135,0.018314,0.023675,9.8817,6.9165,5.305,4.5304,3.9543
0.92939,-0.35231,4.2167,0.021442,3.9145,7.1334,4.8997,3.9921,3.4383,3.0501,-0.388,-0.316,-0.218,-0.092,0.056,0.0051807,0.011094,0.017639,0.024718,0.031835,6.8412,4.6754,3.7221,3.1291,2.7068
0.48679,-0.88615,6.7802,0.013617,6.593,11.067,8.105,6.6267,5.5686,4.8897,-0.388,-0.318,-0.218,-0.092,0.056,0.0034673,0.0068308,0.010878,0.015577,0.020319,10.886,7.9694,6.4617,5.3777,4.6751
0.44678,-1.0896,7.8596,0.012022,7.6971,13.741,9.0455,7.3641,6.2833,5.6229,-0.388,-0.316,-0.216,-0.09,0.058,0.0028357,0.0062247,0.0098471,0.013869,0.017814,13.589,8.9256,7.2186,6.1159,5.4363
0.50851,-0.76848,6.0446,0.015084,5.8349,9.4578,7.5112,5.904,5.0227,4.4145,-0.388,-0.318,-0.218,-0.094,0.054,0.0041853,0.0073059,0.012125,0.017141,0.022372,9.2515,7.3605,5.7205,4.8097,4.1746
0.81763,-0.32228,4.0773,0.022021,3.7644,6.8063,4.7669,3.8919,3.3375,2.9648,-0.388,-0.318,-0.218,-0.092,0.056,0.0053828,0.011386,0.018065,0.025381,0.0326,6.4983,4.5351,3.613,3.0186,2.6106
0.64432,-0.97608,6.1794,0.015096,5.9729,10.729,7.1251,5.7892,5.0069,4.4073,-0.388,-0.316,-0.218,-0.092,0.056,0.0033875,0.0078712,0.012458,0.01729,0.022478,10.535,6.9737,5.6052,4.7947,4.1701
0.81158,-0.73384,5.0852,0.018035,4.8337,8.6569,5.8897,4.8481,4.1468,3.6591,-0.388,-0.318,-0.218,-0.092,0.056,0.0042464,0.0092835,0.014649,0.02068,0.02682,8.4152,5.7052,4.6244,3.8893,3.3715
0.35073,-0.095816,2.4769,0.027183,1.8134,4.0249,3.0064,2.5103,2.2021,1.9982,-0.39,-0.32,-0.22,-0.096,0.052,0.0081579,0.017189,0.026772,0.036663,0.04606,3.4716,2.6411,2.083,1.7238,1.4774
0.87594,-0.70661,4.9406,0.018549,4.6819,8.4495,5.7052,4.6869,4.0224,3.5518,-0.388,-0.316,-0.218,-0.092,0.056,0.0043179,0.0095352,0.015192,0.021305,0.027618,8.2019,5.5149,4.4565,3.7574,3.2562
0.62248,-0.64867,5.1114,0.017757,4.8615,8.2057,6.2518,4.95,4.2072,3.7121,-0.388,-0.318,-0.218,-0.094,0.054,0.0046126,0.0086937,0.014343,0.020344,0.026387,7.958,6.071,4.7306,3.9535,3.4276
0.20774,-1.0976,12.39,0.0076618,12.291,21.341,13.484,11.556,10.065,9.2998,-0.388,-0.316,-0.216,-0.09,0.058,0.0023433,0.0044745,0.0064289,0.0088516,0.010921,21.245,13.409,11.466,9.9633,9.1883
0.47092,-1.2087,7.8007,0.012269,7.6354,13.593,9.2369,7.3154,6.204,5.448,-0.388,-0.316,-0.216,-0.09,0.06,0.0028604,0.0062282,0.010009,0.01415,0.018366,13.444,9.1142,7.1662,6.0325,5.2572
0.84431,-1.2649,5.8348,0.016064,5.6146,10.061,6.9573,5.4819,4.6449,4.1242,-0.388,-0.316,-0.216,-0.09,0.06,0.003605,0.0078617,0.013125,0.01865,0.024033,9.8626,6.7938,5.2833,4.4163,3.8696
0.22592,-1.3026,10.791,0.0088052,10.677,18.05,12.944,9.6598,8.8364,7.8706,-0.388,-0.316,-0.216,-0.088,0.06,0.0024919,0.0044668,0.0077601,0.010104,0.012924,17.949,12.858,9.5552,8.7175,7.7404
0.22766,-0.8864,10.501,0.0083525,10.389,13.197,13.845,10.77,9.4683,8.3169,-0.388,-0.318,-0.218,-0.094,0.054,0.002985,0.0040559,0.0067907,0.0093238,0.012075,13.084,13.765,10.672,9.3556,8.19
0.3111,-0.12035,2.4476,0.028043,1.778,4.0446,2.9802,2.4631,2.1587,1.9591,-0.39,-0.32,-0.222,-0.098,0.05,0.0078939,0.017222,0.027107,0.037176,0.046702,3.4496,2.6077,2.0273,1.671,1.428
0.43021,-1.2805,8.0859,0.011822,7.928,13.984,9.6779,7.5288,6.356,5.741,-0.388,-0.316,-0.216,-0.09,0.06,0.0028296,0.0059992,0.0096877,0.01376,0.017542,13.843,9.5601,7.3856,6.1914,5.5583
